,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,HitRate_w0.5F,HitRate_w3F,HitRate_wt0.5F,HitRate_wt3F,PWF,PWP,PWR,Sf,So,Su,ds_name,track_id
142,0.6686207445282804,5.201269999999994,3.506214999999983,25.077550000000002,15.139409999999998,0.35294117647058826,0.3333333333333333,0.375,0.47058823529411764,0.4444444444444444,0.5,0.15384615384615383,0.14285714285714285,0.16666666666666666,0.30769230769230765,0.2857142857142857,0.3333333333333333,0.34292459285616533,0.4572327904748871,0.14818593098554067,0.29637186197108134,0.758560693397365,0.725531664206696,0.7947403727491059,0.7507878974538782,0.7819552774921597,0.7220098385578728,SALAMI,SALAMI_1302
143,0.475701218652206,3.2043600000000083,0.6037100000000066,3.297230000000013,0.6501599999999996,0.2777777777777778,0.2,0.45454545454545453,0.5555555555555556,0.4,0.9090909090909091,0.18750000000000003,0.13043478260869565,0.3333333333333333,0.5,0.34782608695652173,0.8888888888888888,0.2328190547866929,0.4656381095733858,0.1540364843473851,0.4107639582596936,0.8016963457144658,0.8090372428378678,0.794487467732534,0.7586450304195794,0.745944088311837,0.7717859737227216,SALAMI,SALAMI_1304
144,0.5199330147336394,2.925709999999981,1.2538799999999952,3.390119999999996,2.0897999999999683,0.37499999999999994,0.3157894736842105,0.46153846153846156,0.625,0.5263157894736842,0.7692307692307693,0.2857142857142857,0.23529411764705882,0.36363636363636365,0.5714285714285714,0.47058823529411764,0.7272727272727273,0.34305957250183966,0.5717659541697329,0.25823655581534655,0.5164731116306931,0.8164465581346776,0.7495318583606179,0.8964801108104836,0.8108105275559095,0.8485758868791691,0.7762633922991156,SALAMI,SALAMI_1306
145,0.5433476710871481,5.665670000000006,0.78948,7.244619999999998,1.6718400000000002,0.18181818181818182,0.13333333333333333,0.2857142857142857,0.5454545454545455,0.4,0.8571428571428571,0.0,0.0,0.0,0.4444444444444444,0.3076923076923077,0.8,0.15400926544817573,0.4620277963445272,0.0,0.36409208554692823,0.790046969239649,0.7564686030900027,0.8267447762550397,0.7367499745686035,0.7744278327183174,0.7025682647914802,SALAMI,SALAMI_1308
146,0.533137879912174,2.8328400000000045,0.6965999999999894,3.622320000000002,1.3467600000000175,0.2857142857142857,0.21052631578947367,0.4444444444444444,0.5,0.3684210526315789,0.7777777777777778,0.16666666666666666,0.11764705882352941,0.2857142857142857,0.4166666666666667,0.29411764705882354,0.7142857142857143,0.24267736839238047,0.42468539468666583,0.13809494285655238,0.345237357141381,0.8137467504323116,0.7677684223820118,0.8655827555743377,0.807648370998369,0.8406875698860374,0.7771078678177599,SALAMI,SALAMI_1310
147,0.5663910727745484,0.7430400000000645,0.0,1.068110000000047,0.0,0.5625,0.42857142857142855,0.8181818181818182,0.6875000000000001,0.5238095238095238,1.0,0.5,0.3684210526315789,0.7777777777777778,0.6428571428571429,0.47368421052631576,1.0,0.48693948276141275,0.5951482567083934,0.42468539468666583,0.546024078882856,0.9322766256006676,0.9206871732535542,0.944161569626216,0.9024194316312694,0.9079951538191935,0.8969117691390588,SALAMI,SALAMI_1312
148,0.8057095303797468,0.0,0.0,0.6966000000000001,0.6966000000000001,0.625,0.625,0.625,0.875,0.875,0.875,0.5,0.5,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.625,0.875,0.5,0.8333333333333336,0.9174073120445948,0.9012083560265488,0.9341992700715958,0.889179689731345,0.8931871544334685,0.8852080250061634,SALAMI,SALAMI_1314
149,0.7911950467390321,0.0,0.0,1.4860800000000154,0.7430400000000077,0.6153846153846153,0.5714285714285714,0.6666666666666666,0.923076923076923,0.8571428571428571,1.0,0.4444444444444445,0.4,0.5,0.888888888888889,0.8,1.0,0.5927437239421627,0.8891155859132439,0.42120524457892083,0.8424104891578417,0.95707294992812,0.9720531202434161,0.942547486672498,0.9220167731589971,0.9070296662862465,0.9375074734310649,SALAMI,SALAMI_1316
150,0.7911950467390321,0.0,0.0,3.343670000000003,3.343670000000003,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.4000000000000001,0.4,0.4,0.4000000000000001,0.4,0.4,0.5714285714285714,0.5714285714285714,0.4,0.4,0.8404671792590709,0.7686882907478664,0.9270319461624121,0.801610946806168,0.8471464451696968,0.760720958808869,SALAMI,SALAMI_1318
151,0.6572609968353637,0.6965999999999894,0.3482999999999947,1.3003199999999993,0.9984599999999944,0.4210526315789474,0.36363636363636365,0.5,0.7368421052631579,0.6363636363636364,0.875,0.26666666666666666,0.2222222222222222,0.3333333333333333,0.6666666666666667,0.5555555555555556,0.8333333333333334,0.39044057496786255,0.6832710061937596,0.2425760545995789,0.6064401364989472,0.9551532776852355,0.9672593037555617,0.9433465390467841,0.9286868118987806,0.9282949017051569,0.9290790531477002,SALAMI,SALAMI_1322
152,0.6984260650331127,0.41796,0.0,31.486259999999987,0.0,0.625,0.45454545454545453,1.0,0.625,0.45454545454545453,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5268885033906324,0.5268885033906324,0.40055149262678336,0.40055149262678336,0.9738589258403321,0.982876586828126,0.9650052303354913,0.9424792013898324,0.9432774356668647,0.9416823169579053,SALAMI,SALAMI_1324
153,0.441305104896415,7.151750000000007,1.253880000000004,7.987659999999998,1.764720000000004,0.18181818181818182,0.12,0.375,0.36363636363636365,0.24,0.75,0.06896551724137931,0.043478260869565216,0.16666666666666666,0.27586206896551724,0.17391304347826086,0.6666666666666666,0.14478245796498526,0.2895649159299705,0.05341668531960477,0.2136667412784191,0.6938730096533174,0.7268314753148979,0.6637739144576569,0.6196708807103998,0.6283834274313582,0.6111966292336262,SALAMI,SALAMI_1326
154,0.43954140496914734,9.032560000000004,0.18576000000000192,12.887075000000003,0.9287950000000009,0.23529411764705882,0.14285714285714285,0.6666666666666666,0.29411764705882354,0.17857142857142858,0.8333333333333334,0.13333333333333336,0.07692307692307693,0.5,0.19999999999999998,0.11538461538461539,0.75,0.17807744583322227,0.2225968072915279,0.09774150137499268,0.14661225206248904,0.769800912622547,0.7732936115929403,0.7663396224088012,0.6583607270557575,0.6872156327955031,0.631831306140322,SALAMI,SALAMI_1328
155,0.5892392171996756,1.6718350000000024,0.0,2.4613099999999974,1.0216800000000035,0.39999999999999997,0.3125,0.5555555555555556,0.64,0.5,0.8888888888888888,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.3511740839622443,0.561878534339591,0.24513904174921125,0.4902780834984225,0.8394568837046712,0.8072352630120129,0.8743577677892733,0.800775596388608,0.8180224149465376,0.7842410098594391,SALAMI,SALAMI_1330
156,0.5199330147336394,6.269390000000001,0.20897999999999994,6.965990000000005,0.4411800000000059,0.44444444444444436,0.3157894736842105,0.75,0.5185185185185185,0.3684210526315789,0.875,0.3478260869565218,0.23529411764705882,0.6666666666666666,0.4347826086956522,0.29411764705882354,0.8333333333333334,0.36966142951980524,0.43127166777310616,0.2810751693097211,0.3513439616371514,0.7797232495026899,0.8052984258632512,0.755722535597364,0.7160715899110828,0.6993439297529493,0.7336190799702296,SALAMI,SALAMI_1332
157,0.46664919552742395,3.0185900000000068,0.23219999999999175,3.274010000000004,0.9984600000000086,0.3125,0.20833333333333334,0.625,0.43750000000000006,0.2916666666666667,0.875,0.21428571428571427,0.13636363636363635,0.5,0.35714285714285715,0.22727272727272727,0.8333333333333334,0.25034468289173967,0.3504825560484355,0.1669220264463911,0.2782033774106518,0.7519820483276457,0.6592487494898271,0.875074500489339,0.7233480306451526,0.7909200472263559,0.6664132176383178,SALAMI,SALAMI_1334
